path,label,source
data\generated_ai\hi\ai_hi_132.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_133.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_134.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_135.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_136.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_137.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_138.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_139.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_14.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_140.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_141.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_142.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_143.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_144.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_145.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_146.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_147.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_148.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_149.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_15.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_150.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_151.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_152.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_153.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_154.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_155.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_156.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_157.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_158.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_159.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_16.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_160.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_161.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_162.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_163.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_164.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_165.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_166.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_167.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_168.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_169.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_17.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_170.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_171.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_172.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_173.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_174.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_175.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_176.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_177.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_178.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_179.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_18.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_180.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_181.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_182.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_183.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_184.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_185.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_186.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_187.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_188.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_189.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_19.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_190.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_191.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_192.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_193.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_194.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_195.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_196.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_197.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_198.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_199.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_2.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_20.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_21.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_22.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_23.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_24.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_25.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_26.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_27.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_28.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_29.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_3.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_30.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_31.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_32.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_33.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_34.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_35.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_36.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_37.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_38.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_39.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_4.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_40.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_41.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_42.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_43.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_44.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_45.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_46.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_47.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_48.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_49.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_5.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_50.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_51.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_52.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_53.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_54.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_55.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_56.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_57.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_58.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_59.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_6.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_60.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_61.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_62.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_63.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_64.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_65.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_66.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_67.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_68.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_69.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_7.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_70.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_71.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_72.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_73.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_74.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_75.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_76.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_77.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_78.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_79.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_8.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_80.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_81.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_82.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_83.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_84.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_85.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_86.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_87.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_88.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_89.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_9.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_90.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_91.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_92.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_93.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_94.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_95.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_96.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_97.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_98.wav,1,gtts_hi
data\generated_ai\hi\ai_hi_99.wav,1,gtts_hi
data\common_voice\ta\tag_03762_01783893233.wav,0,cv_ta
data\common_voice\ta\taf_07894_00444730723.wav,0,cv_ta
data\common_voice\ta\tag_03777_00633640081.wav,0,cv_ta
data\common_voice\ta\tag_01818_01284596092.wav,0,cv_ta
data\common_voice\ta\taf_04696_02066469752.wav,0,cv_ta
data\common_voice\ta\tag_05935_01108279120.wav,0,cv_ta
data\common_voice\ta\taf_07049_01175187331.wav,0,cv_ta
data\common_voice\ta\tag_01181_00570681376.wav,0,cv_ta
data\common_voice\ta\tag_09162_01388150471.wav,0,cv_ta
data\common_voice\ta\tag_01469_00839794850.wav,0,cv_ta
data\common_voice\ta\taf_06958_02137962208.wav,0,cv_ta
data\common_voice\ta\tag_07925_01132781372.wav,0,cv_ta
data\common_voice\ta\taf_02042_01484980580.wav,0,cv_ta
data\common_voice\ta\taf_04125_01332720220.wav,0,cv_ta
data\common_voice\ta\taf_03822_00276737023.wav,0,cv_ta
data\common_voice\ta\taf_04696_00809739833.wav,0,cv_ta
data\common_voice\ta\tag_05632_00038533021.wav,0,cv_ta
data\common_voice\ta\tag_09162_00161723192.wav,0,cv_ta
data\common_voice\ta\taf_02330_00593692103.wav,0,cv_ta
data\common_voice\ta\tag_01469_01045431103.wav,0,cv_ta
data\common_voice\ta\taf_07352_01445027251.wav,0,cv_ta
data\common_voice\ta\tag_03777_00615822818.wav,0,cv_ta
data\common_voice\ta\tag_05632_00294231354.wav,0,cv_ta
data\common_voice\ta\taf_06478_00796021021.wav,0,cv_ta
data\common_voice\ta\tag_05557_01080648840.wav,0,cv_ta
data\common_voice\ta\tag_01818_01091985686.wav,0,cv_ta
data\common_voice\ta\taf_09705_01218130267.wav,0,cv_ta
data\common_voice\ta\taf_09705_00463152576.wav,0,cv_ta
data\common_voice\ta\taf_05572_01072669103.wav,0,cv_ta
data\common_voice\ta\taf_02042_00310867930.wav,0,cv_ta
data\common_voice\ta\tag_03777_01231058850.wav,0,cv_ta
data\common_voice\ta\taf_07367_00790642906.wav,0,cv_ta
data\common_voice\ta\taf_07049_01445252031.wav,0,cv_ta
data\common_voice\ta\tag_09162_01824939035.wav,0,cv_ta
data\common_voice\ta\tag_01818_00552663819.wav,0,cv_ta
data\common_voice\ta\taf_06958_00552093939.wav,0,cv_ta
data\common_voice\ta\tag_05632_01465421778.wav,0,cv_ta
data\common_voice\ta\taf_03219_00350319865.wav,0,cv_ta
data\common_voice\ta\tag_01424_00707022397.wav,0,cv_ta
data\common_voice\ta\taf_07910_01465346753.wav,0,cv_ta
data\common_voice\ta\taf_06478_01584610010.wav,0,cv_ta
data\common_voice\ta\tag_08288_00673968519.wav,0,cv_ta
data\common_voice\ta\taf_02027_01312378759.wav,0,cv_ta
data\common_voice\ta\taf_02916_01897341767.wav,0,cv_ta
data\common_voice\ta\taf_07894_01370998241.wav,0,cv_ta
data\common_voice\ta\taf_03219_01025215692.wav,0,cv_ta
data\common_voice\ta\tag_01469_00100220451.wav,0,cv_ta
data\common_voice\ta\taf_06478_00175086602.wav,0,cv_ta
data\common_voice\ta\taf_04696_00369099162.wav,0,cv_ta
data\common_voice\ta\tag_01469_00585024300.wav,0,cv_ta
data\common_voice\ta\taf_02330_00964498858.wav,0,cv_ta
data\common_voice\ta\tag_08228_00115731002.wav,0,cv_ta
data\common_voice\ta\tag_08228_01480000485.wav,0,cv_ta
data\common_voice\ta\tag_01469_01297055288.wav,0,cv_ta
data\common_voice\ta\taf_07049_00136617877.wav,0,cv_ta
data\common_voice\ta\taf_00008_02058427827.wav,0,cv_ta
data\common_voice\ta\taf_00008_01629086082.wav,0,cv_ta
data\common_voice\ta\tag_06418_00091657514.wav,0,cv_ta
data\common_voice\ta\tag_01181_01807256437.wav,0,cv_ta
data\common_voice\ta\taf_07910_00133183292.wav,0,cv_ta
data\common_voice\ta\taf_01484_01512221985.wav,0,cv_ta
data\common_voice\ta\tag_08228_02029214181.wav,0,cv_ta
data\common_voice\ta\taf_05572_01832431612.wav,0,cv_ta
data\common_voice\ta\tag_08228_01908251291.wav,0,cv_ta
data\common_voice\ta\tag_03191_00656158600.wav,0,cv_ta
data\common_voice\ta\taf_05572_02115710241.wav,0,cv_ta
data\common_voice\ta\tag_00929_00917837280.wav,0,cv_ta
data\common_voice\ta\taf_03219_00221141113.wav,0,cv_ta
data\common_voice\ta\taf_04125_01477138259.wav,0,cv_ta
data\common_voice\ta\taf_06478_01949070446.wav,0,cv_ta
data\common_voice\ta\tag_05632_00412899502.wav,0,cv_ta
data\common_voice\ta\tag_09162_00595778767.wav,0,cv_ta
data\common_voice\ta\tag_01469_01873981780.wav,0,cv_ta
data\common_voice\ta\taf_07367_01887118199.wav,0,cv_ta
data\common_voice\ta\tag_08228_00696153607.wav,0,cv_ta
data\common_voice\ta\tag_01424_01248878075.wav,0,cv_ta
data\common_voice\ta\taf_02042_00089459906.wav,0,cv_ta
data\common_voice\ta\taf_02345_00615354068.wav,0,cv_ta
data\common_voice\ta\tag_01469_01531365488.wav,0,cv_ta
data\common_voice\ta\taf_04696_01795373544.wav,0,cv_ta
data\common_voice\ta\taf_06478_01202925900.wav,0,cv_ta
data\common_voice\ta\taf_04696_01191676539.wav,0,cv_ta
data\common_voice\ta\taf_02042_00139288689.wav,0,cv_ta
data\common_voice\ta\taf_06958_00049645072.wav,0,cv_ta
data\common_voice\ta\tag_01469_01659493104.wav,0,cv_ta
data\common_voice\ta\taf_06958_00991057186.wav,0,cv_ta
data\common_voice\ta\taf_02345_01187544702.wav,0,cv_ta
data\common_voice\ta\tag_01818_01319117746.wav,0,cv_ta
data\common_voice\ta\tag_04140_00889455629.wav,0,cv_ta
data\common_voice\ta\taf_05001_00994601854.wav,0,cv_ta
data\common_voice\ta\tag_03777_01420584572.wav,0,cv_ta
data\common_voice\ta\tag_01424_01995366012.wav,0,cv_ta
data\common_voice\ta\taf_01484_02067786378.wav,0,cv_ta
data\common_voice\ta\tag_05935_01440644619.wav,0,cv_ta
data\common_voice\ta\taf_07049_01000943968.wav,0,cv_ta
data\common_voice\ta\tag_01181_00600581908.wav,0,cv_ta
data\common_voice\ta\taf_04125_00307453074.wav,0,cv_ta
data\common_voice\ta\tag_09162_02032409425.wav,0,cv_ta
data\common_voice\ta\tag_01469_01981479045.wav,0,cv_ta
data\common_voice\ta\taf_07064_01816215702.wav,0,cv_ta
data\common_voice\ta\tag_01181_01597847625.wav,0,cv_ta
data\common_voice\ta\taf_02042_00976924833.wav,0,cv_ta
data\common_voice\ta\taf_07049_00931383340.wav,0,cv_ta
data\common_voice\ta\tag_05935_00810145235.wav,0,cv_ta
data\common_voice\ta\tag_01409_00225118646.wav,0,cv_ta
data\common_voice\ta\taf_04125_01523693602.wav,0,cv_ta
data\common_voice\ta\taf_07049_00673762536.wav,0,cv_ta
data\common_voice\ta\taf_02345_00765452993.wav,0,cv_ta
data\common_voice\ta\tag_03777_00368959362.wav,0,cv_ta
data\common_voice\ta\taf_05572_01629240338.wav,0,cv_ta
data\common_voice\ta\taf_05572_00527436130.wav,0,cv_ta
data\common_voice\ta\taf_06478_00555424991.wav,0,cv_ta
data\common_voice\ta\tag_09162_00239183866.wav,0,cv_ta
data\common_voice\ta\taf_06478_00638615656.wav,0,cv_ta
data\common_voice\ta\tag_03837_00762552301.wav,0,cv_ta
data\common_voice\ta\taf_04125_01676523239.wav,0,cv_ta
data\common_voice\ta\taf_09705_01902957628.wav,0,cv_ta
data\common_voice\ta\tag_05935_00433428197.wav,0,cv_ta
data\common_voice\ta\taf_04125_01200732918.wav,0,cv_ta
data\common_voice\ta\tag_01424_00686941067.wav,0,cv_ta
data\common_voice\ta\tag_07879_01422767781.wav,0,cv_ta
data\common_voice\ta\taf_09689_00015304977.wav,0,cv_ta
data\common_voice\ta\taf_04125_02069827734.wav,0,cv_ta
data\common_voice\ta\tag_06418_00736692370.wav,0,cv_ta
data\common_voice\ta\taf_02027_00334481801.wav,0,cv_ta
data\common_voice\ta\tag_01469_01270791738.wav,0,cv_ta
data\common_voice\ta\taf_07894_02048576932.wav,0,cv_ta
data\common_voice\ta\tag_01181_01861712587.wav,0,cv_ta
data\common_voice\ta\tag_01469_00952326704.wav,0,cv_ta
data\common_voice\ta\tag_03191_01736519562.wav,0,cv_ta
data\common_voice\ta\taf_02330_00508474710.wav,0,cv_ta
data\common_voice\ta\taf_03822_02037802332.wav,0,cv_ta
data\common_voice\ta\tag_01818_01735204457.wav,0,cv_ta
data\common_voice\ta\tag_01424_00523805660.wav,0,cv_ta
data\common_voice\ta\taf_00008_01796322835.wav,0,cv_ta
data\common_voice\ta\taf_07910_01627048438.wav,0,cv_ta
data\common_voice\ta\taf_08213_01854752015.wav,0,cv_ta
data\common_voice\ta\taf_04125_00352720232.wav,0,cv_ta
data\common_voice\ta\tag_07925_00151372946.wav,0,cv_ta
data\common_voice\ta\taf_06478_00215024864.wav,0,cv_ta
data\common_voice\ta\tag_08228_00765783252.wav,0,cv_ta
data\common_voice\ta\tag_00929_01121076470.wav,0,cv_ta
data\common_voice\ta\tag_01181_01415727348.wav,0,cv_ta
data\common_voice\ta\tag_01181_01327368719.wav,0,cv_ta
data\common_voice\ta\taf_03822_00852726041.wav,0,cv_ta
data\common_voice\ta\taf_02330_02067675149.wav,0,cv_ta
data\common_voice\ta\taf_04125_00373814444.wav,0,cv_ta
data\common_voice\ta\tag_03777_01258989824.wav,0,cv_ta
data\common_voice\ta\tag_01181_00669211491.wav,0,cv_ta
data\common_voice\ta\tag_09162_01318439998.wav,0,cv_ta
data\common_voice\ta\tag_01818_00163802482.wav,0,cv_ta
data\common_voice\ta\taf_00008_00288826270.wav,0,cv_ta
data\common_voice\ta\taf_05572_02020843665.wav,0,cv_ta
data\common_voice\ta\taf_02916_00981785320.wav,0,cv_ta
data\common_voice\ta\taf_02027_00019920640.wav,0,cv_ta
data\common_voice\ta\taf_08213_01130859906.wav,0,cv_ta
data\common_voice\ta\taf_08213_00328048995.wav,0,cv_ta
data\common_voice\ta\taf_04696_01453586584.wav,0,cv_ta
data\common_voice\ta\taf_04696_01679861842.wav,0,cv_ta
data\common_voice\ta\taf_06958_00341437398.wav,0,cv_ta
data\common_voice\ta\tag_01409_00226047037.wav,0,cv_ta
data\common_voice\ta\tag_01469_00200463544.wav,0,cv_ta
data\common_voice\ta\tag_03777_01629928918.wav,0,cv_ta
data\common_voice\ta\tag_00023_00212659563.wav,0,cv_ta
data\common_voice\ta\tag_01469_00882432520.wav,0,cv_ta
data\common_voice\ta\taf_06478_00675000308.wav,0,cv_ta
data\common_voice\ta\taf_07352_00704377905.wav,0,cv_ta
data\common_voice\ta\tag_00929_00868248940.wav,0,cv_ta
data\common_voice\ta\tag_01181_02136553330.wav,0,cv_ta
data\common_voice\ta\tag_03777_00572859900.wav,0,cv_ta
data\common_voice\ta\taf_09689_02074396316.wav,0,cv_ta
data\common_voice\ta\taf_06478_00296639687.wav,0,cv_ta
data\common_voice\ta\tag_03777_01857783180.wav,0,cv_ta
data\common_voice\ta\taf_02345_00732633938.wav,0,cv_ta
data\common_voice\ta\taf_02042_00156958591.wav,0,cv_ta
data\common_voice\ta\taf_09689_00596910485.wav,0,cv_ta
data\common_voice\ta\tag_05632_00046001893.wav,0,cv_ta
data\common_voice\ta\tag_03777_00365886903.wav,0,cv_ta
data\common_voice\ta\taf_04125_00065466576.wav,0,cv_ta
data\common_voice\ta\tag_01818_00550223399.wav,0,cv_ta
data\common_voice\ta\taf_03219_01025039009.wav,0,cv_ta
data\common_voice\ta\tag_08288_01161067372.wav,0,cv_ta
data\common_voice\ta\taf_07352_01289786503.wav,0,cv_ta
data\common_voice\ta\tag_07925_01633612433.wav,0,cv_ta
data\common_voice\ta\taf_04125_01500591061.wav,0,cv_ta
data\common_voice\ta\tag_01181_00797828888.wav,0,cv_ta
data\common_voice\ta\tag_01818_02089911332.wav,0,cv_ta
data\common_voice\ta\taf_03822_00525645476.wav,0,cv_ta
data\common_voice\ta\tag_01424_01792291550.wav,0,cv_ta
data\common_voice\ta\tag_01181_00667593620.wav,0,cv_ta
data\common_voice\ta\taf_04696_01053262610.wav,0,cv_ta
data\common_voice\ta\taf_07910_00399770856.wav,0,cv_ta
data\common_voice\ta\taf_02916_01866411533.wav,0,cv_ta
data\common_voice\ta\tag_07925_00190626192.wav,0,cv_ta
data\common_voice\ta\taf_07352_01473839766.wav,0,cv_ta
data\common_voice\ta\tag_05632_00612145708.wav,0,cv_ta
data\common_voice\ta\taf_08213_01506418752.wav,0,cv_ta
data\common_voice\ta\taf_00008_01076974561.wav,0,cv_ta
data\common_voice\ta\taf_07894_01872920788.wav,0,cv_ta
data\common_voice\ta\tag_05935_01949672929.wav,0,cv_ta
data\generated_ai\ta\ai_ta_0.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_1.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_10.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_100.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_101.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_102.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_103.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_104.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_105.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_106.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_107.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_108.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_109.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_11.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_110.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_111.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_112.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_113.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_114.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_115.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_116.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_117.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_118.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_119.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_12.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_120.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_121.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_122.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_123.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_124.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_125.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_126.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_127.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_128.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_129.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_13.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_130.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_131.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_132.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_133.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_134.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_135.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_136.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_137.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_138.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_139.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_14.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_140.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_141.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_142.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_143.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_144.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_145.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_146.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_147.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_148.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_149.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_15.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_150.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_151.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_152.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_153.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_154.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_155.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_156.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_157.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_158.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_159.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_16.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_160.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_161.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_162.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_163.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_164.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_165.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_166.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_167.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_168.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_169.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_17.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_170.wav,1,gtts_ta
data\generated_ai\ta\ai_ta_171.wav,1,gtts_ta
